image,width,height,left,top,right,bottom,question
https://toloka-cdn.azureedge.net/wsdmcup2023/000000140338.jpg,640,426,421,290,473,356,What do we use to put a label on something?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000140831.jpg,640,480,33,385,148,471,What likes to hunt mice?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000140903.jpg,640,480,446,251,507,314,What should people do when they finish eating?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000141510.jpg,427,640,220,182,248,209,What tells the time?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000141798.jpg,425,640,254,294,297,314,Where can I sit?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000141993.jpg,480,640,220,276,267,313,What is used to indicate time?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000142478.jpg,640,424,68,123,576,341,What utensil do you use to eat apart from a spoon?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000143959.jpg,640,480,152,188,239,360,Which modern device is use to make calls
https://toloka-cdn.azureedge.net/wsdmcup2023/000000144486.jpg,640,546,419,90,640,173,what do we use to cut bread
https://toloka-cdn.azureedge.net/wsdmcup2023/000000145028.jpg,640,480,281,143,640,222,What can be used to ride waves?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000145896.jpg,640,399,266,164,317,211,What do we use to tell the time?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000145967.jpg,480,640,311,223,372,343,What are the four Round thing that allow a car to drive?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000147327.jpg,335,500,186,262,261,372,What can I use for skating?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000147560.jpg,640,460,332,298,391,332,What can you use to play ?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000148282.jpg,360,480,110,126,135,136,What do we use for sun protection?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000148629.jpg,640,480,228,177,379,328,Where can we know the time?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000149679.jpg,640,480,365,57,389,74,What do we use to protect our heads when riding bicycle?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000149812.jpg,427,640,337,197,364,216,What is the man hitting?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000150062.jpg,640,480,203,230,233,255,What is the dog chasing?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000150550.jpg,428,640,202,188,392,312,What can I use to travel fast?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000150577.jpg,426,640,274,185,308,209,What can I use to keep my money and cards?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000150918.jpg,640,480,321,122,587,381,where do i drink?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000152338.jpg,480,640,201,146,263,258,Who mends the shop?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000152901.jpg,640,422,0,88,82,229,Where we keep the trash?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000153496.jpg,640,426,54,179,545,270,What sign is used for displaying the road name ?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000153676.jpg,640,427,309,28,346,69,who tells you're late?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000153833.jpg,640,428,2,26,18,37,What eats insects?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000154213.jpg,500,375,380,121,500,336,what is used to cut stuff?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000154585.jpg,640,426,346,45,397,220,What could be used to stir something?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000154745.jpg,640,640,369,94,623,317,Where do we store vegetables?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000155055.jpg,640,360,410,34,552,332,What do you usually open and close that blocks a pathway?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000155133.jpg,640,426,395,179,541,262,What do we use to record an image?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000157204.jpg,480,640,96,55,480,163,What is used to cut food?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000157474.jpg,480,640,55,497,180,584,What can we place on the floor for comfort?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000157764.jpg,640,480,222,121,353,225,Where do you watch the news
https://toloka-cdn.azureedge.net/wsdmcup2023/000000159236.jpg,424,640,1,436,113,640,Where can we place our items?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000159371.jpg,640,480,535,288,592,356,Where is the object with which I can dry the tears?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000159391.jpg,640,340,1,74,233,225,Who is the world's largest animal?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000160286.jpg,640,427,325,364,455,394,What can I use to skate?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000160574.jpg,640,449,450,3,473,36,What is an object used to contain drinking liquids called?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000160838.jpg,640,424,370,59,576,231,What protects us from the rain
https://toloka-cdn.azureedge.net/wsdmcup2023/000000161324.jpg,640,480,409,155,485,199,what do people wear on heads?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000161856.jpg,480,640,127,295,265,418,What protects her from the snow?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000162061.jpg,640,427,330,19,370,96,"What is used to lift and move heavy loads, machines, materials, and goods for a variety of purposes?"
https://toloka-cdn.azureedge.net/wsdmcup2023/000000162712.jpg,640,427,248,132,280,157,What protects driver’s head?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000162846.jpg,640,480,114,53,132,70,What can I use to take a picture?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000163118.jpg,640,426,274,54,321,85,What equipment is needed for playing frisbee?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000163364.jpg,640,427,279,188,497,320,What ecofriendly vehicle can I drive?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000163474.jpg,480,640,97,483,330,640,What do we ride in a helmet?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000164264.jpg,640,480,609,178,640,210,What do women usually use to carry on personal things ?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000165699.jpg,640,480,308,161,401,253,Where can we see time?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000165860.jpg,640,480,206,218,308,259,What is the man eating?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000166344.jpg,600,469,85,313,308,465,What is portable and has IT technology?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000166358.jpg,640,480,51,262,86,275,What can you sit in and glide through snow?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000167044.jpg,640,426,585,96,640,390,What tool can I cut and pick food with?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000167235.jpg,480,640,202,425,235,444,What do we use to put items while travelling?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000167427.jpg,500,324,316,82,346,120,What is used to make calls?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000168272.jpg,427,640,255,255,285,277,What device people use to call each other?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000168837.jpg,640,406,172,259,376,387,What can we deliver to our beloved to show affection?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000170208.jpg,640,427,312,278,453,360,What do we use for surfing?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000170605.jpg,640,483,348,158,464,191,What vehicle that most common when you travel long distances through the air?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000171310.jpg,640,480,8,159,206,454,What is used to hold flowers on display?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000173006.jpg,640,480,380,280,496,311,What can be used for burning on a fire?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000173008.jpg,640,480,523,266,590,309,Where do you place beverages to carry it?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000173132.jpg,640,480,429,266,456,300,What is used to signify distance on the road?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000173296.jpg,500,332,198,124,224,178,What do we use to wrap an item?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000173491.jpg,500,375,185,96,221,128,What can I throw away?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000174353.jpg,500,271,167,117,290,217,Where can I bake cookies?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000174475.jpg,425,640,97,202,211,267,What signs help to find the location?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000174511.jpg,640,480,33,395,100,467,"What do people use to operate another device from a distance, usually wirelessly?"
https://toloka-cdn.azureedge.net/wsdmcup2023/000000174775.jpg,640,480,403,134,554,231,What do we wear to protect us from the rain?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000174813.jpg,640,296,163,225,203,289,What is used to caution the driver on road
https://toloka-cdn.azureedge.net/wsdmcup2023/000000174964.jpg,640,480,480,277,557,339,What equipment is used in room ventilation?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000175056.jpg,483,640,98,121,133,212,what do we use in sanitization?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000175642.jpg,640,427,161,201,258,303,what is the name given to people who use a surfboard?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000176285.jpg,640,480,494,362,542,427,What is the number of arms an octopus have?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000176506.jpg,480,640,350,15,480,58,What do i use to brush my teeth?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000176941.jpg,640,480,444,159,640,479,What's the animal who barks?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000176994.jpg,640,455,24,233,64,420,what can be used to dig holes?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000177420.jpg,500,375,22,75,47,118,where do we plug our charger to?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000177471.jpg,500,333,218,114,241,126,What is meant for direction?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000177533.jpg,640,480,130,220,248,346,What thing do we use to light up a room?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000177780.jpg,640,480,216,307,266,369,What will I carry my belongings in?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000178089.jpg,640,330,344,144,404,248,Who glides over snow?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000179327.jpg,500,500,388,338,443,358,What is used to carry pet food?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000179782.jpg,480,640,267,2,320,304,What do you use to pick food?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000181216.jpg,640,480,180,67,495,226,What can I eat?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000181848.jpg,480,640,303,542,446,639,What is taken when one is thirsty?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000182022.jpg,640,428,193,107,255,191,Where can I keep all of my books?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000182609.jpg,640,428,0,286,449,347,What helps us eat?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000185526.jpg,640,427,50,1,217,118,Where do people usually stay to prevent being cold and avoid harmful environment?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000186388.jpg,640,480,140,309,265,395,What can I board to get to town?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000187681.jpg,640,508,417,322,464,393,What do we use to hold a ball?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000187757.jpg,640,640,386,303,640,640,What can I use to chop the vegetables?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000187846.jpg,640,480,190,206,276,296,What can be used to tell time?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000188637.jpg,427,640,149,222,278,347,Which  creature flies and settles on branches
https://toloka-cdn.azureedge.net/wsdmcup2023/000000189017.jpg,640,425,354,20,380,273,what is the mark for the bus to stop?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000189775.jpg,640,480,102,146,172,224,what do we use to strike when we play tennis
https://toloka-cdn.azureedge.net/wsdmcup2023/000000190140.jpg,640,428,357,156,434,303,Which one can bark?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000190167.jpg,640,480,235,343,258,374,Who usually is the dog's bestfriend?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000190466.jpg,500,333,292,172,346,251,What can run very fast?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000190667.jpg,500,375,257,295,315,335,What we use to select stuff in a pc
https://toloka-cdn.azureedge.net/wsdmcup2023/000000190753.jpg,640,478,219,312,252,332,Which game requires two players?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000191366.jpg,489,640,355,195,467,277,What is used to protect the head in a baseball match ?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000191403.jpg,640,480,166,47,437,480,What can I use to communicate?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000191448.jpg,500,332,123,24,203,110,What does he cover his head with?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000192331.jpg,480,640,33,174,54,350,What can cut?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000192847.jpg,640,480,301,0,425,196,What is the thing we use as a shelter as a human ?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000193710.jpg,640,360,557,238,623,360,Which accessories people wear to show time?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000194374.jpg,492,640,123,395,190,520,What can bark?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000195186.jpg,640,480,28,119,165,201,What do we use on the head to protect us against the sun or rain?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000196149.jpg,427,640,140,602,265,635,What is the thing we put on our feet when we're going out ?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000196420.jpg,640,438,78,174,209,268,What does Boeing manufacture?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000196503.jpg,340,455,71,49,123,98,what do we use in feeding the baby animals?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000196567.jpg,640,427,253,200,355,341,Where can I read some history?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000197378.jpg,500,375,57,219,123,241,Where do we plug in the wire to connect in cpu
https://toloka-cdn.azureedge.net/wsdmcup2023/000000198222.jpg,480,640,85,241,399,325,What do we use to define adresses on the roads ?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000198705.jpg,480,640,38,227,121,246,What is used to communicate via audio signal?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000198934.jpg,640,480,287,179,399,233,What protects the head from the sun?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000199718.jpg,640,427,280,218,335,308,WHAT DO WE USE TO PLAY WITH ADOG?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000200065.jpg,640,427,341,136,372,278,What do we use to hit the ball?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000201066.jpg,426,640,301,388,349,474,What can I use to clean up?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000201570.jpg,640,480,406,178,434,196,What can I wear to protect my head from the sun?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000202462.jpg,640,426,271,103,308,149,What do we use to see the room more efficiently?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000202661.jpg,375,500,122,69,216,296,What can you usually find in artifaçts gallery?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000204036.jpg,640,480,0,247,115,439,What do you use to transport deceased?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000204583.jpg,640,640,420,56,469,152,where we'd put the ashes of a dead person?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000204676.jpg,500,334,253,191,345,279,What do we use for skating?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000205876.jpg,640,427,259,203,295,237,What lays eggs?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000206468.jpg,640,425,340,317,385,354,What can i use to skate?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000206644.jpg,640,427,272,232,477,388,What item do we use to tell time?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000209288.jpg,325,500,87,213,222,368,Which animal uses a sand box?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000209673.jpg,500,375,15,43,249,274,Who barks a lot?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000209926.jpg,431,640,249,371,256,376,What item can be use to tell the time?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000209972.jpg,640,299,330,44,452,237,What do you use to sail?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000210053.jpg,640,480,512,74,610,234,where do you enter the room
https://toloka-cdn.azureedge.net/wsdmcup2023/000000210230.jpg,640,457,398,52,525,131,What can be worn to cover head from sun?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000210604.jpg,427,640,274,178,317,201,What is a toy that can be played mid air
https://toloka-cdn.azureedge.net/wsdmcup2023/000000211312.jpg,333,500,10,448,37,477,Where can we keep out belongings?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000211340.jpg,640,640,272,400,441,638,What can you use to guide your dog?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000211493.jpg,640,282,108,37,268,170,What type of animal is mans bestfriend?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000211844.jpg,640,480,521,1,639,154,What can we grow our flowers in
https://toloka-cdn.azureedge.net/wsdmcup2023/000000212292.jpg,640,480,402,154,458,171,What is the brand name?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000213113.jpg,478,640,180,311,251,338,What is used to cook food in?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000213138.jpg,640,480,0,134,631,307,What do we usually drive at the airport?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000213426.jpg,426,640,141,429,221,605,What can I use to protect my mobile?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000214231.jpg,480,640,203,465,260,524,what do you use to check the time?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000215487.jpg,640,431,191,102,307,297,Who has good balancing skills?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000215627.jpg,612,612,272,339,364,391,What is cut in birthdays?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000216681.jpg,640,640,445,183,509,233,What can move human on air?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000217026.jpg,640,481,200,253,286,363,Which animal is known as humans best friend?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000217230.jpg,640,478,327,92,395,340,What likes to push a cart?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000218147.jpg,640,480,354,50,538,284,What can be used as a topping?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000218711.jpg,640,480,220,244,286,284,What do we hit the ball with in baseball?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000220906.jpg,640,426,279,35,390,108,What makes car not to go?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000221565.jpg,640,400,586,224,628,289,What do we use to protect ourselves from cold?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000221914.jpg,640,427,161,54,488,345,What can be eaten?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000222309.jpg,640,427,214,190,350,329,Who can practice sports?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000222936.jpg,640,426,199,290,640,394,What do you use to cover from rain?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000222961.jpg,640,480,512,386,558,434,What can I use to make the sign stop from falling?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000223304.jpg,640,461,26,234,290,421,What animal is normally used for riding?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000224067.jpg,640,424,497,272,579,300,What can I read ?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000224224.jpg,640,480,195,0,341,36,What is a nice decoration that you can hang called?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000224241.jpg,640,512,181,162,210,179,What protects our hair from dust?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000224869.jpg,640,480,313,217,400,324,what is leaning?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000228018.jpg,612,612,170,85,265,237,Where can I take water from?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000228123.jpg,640,427,301,277,490,324,What is used to surf the water ?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000229189.jpg,640,448,106,212,162,298,What is the most common way to travel?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000229688.jpg,640,427,0,24,79,100,What can we use to watch news?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000229733.jpg,640,425,302,161,442,425,What likes to feed on tall trees canopy
https://toloka-cdn.azureedge.net/wsdmcup2023/000000231064.jpg,500,375,443,280,462,298,What can I use to make juice?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000231318.jpg,640,428,85,129,212,213,What signifies an item as a gift?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000231604.jpg,640,480,122,265,568,447,What do you call the materials that are retrieved from trees?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000231939.jpg,640,359,385,52,518,87,Where do we learn the name of the cities?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000231997.jpg,640,546,577,199,611,233,What do we hit while playing baseball?.
https://toloka-cdn.azureedge.net/wsdmcup2023/000000232373.jpg,482,640,0,47,159,212,what's in the garden?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000232449.jpg,640,425,101,122,127,153,What indicates that people cannot advance?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000233376.jpg,500,375,344,110,384,145,What can we use to not leave the head unprotected?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000233471.jpg,463,640,12,15,36,41,What is being thrown in the game of tennis?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000233840.jpg,500,375,155,104,409,350,What food do you usually buy at Subways?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000234470.jpg,640,360,271,232,418,277,Where can you put the foods?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000235165.jpg,640,427,343,152,481,168,Where can we go to look at historical and scientific displays and exhibits?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000236866.jpg,640,427,136,74,160,196,what do surfers use?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000237321.jpg,640,432,84,194,218,239,What do we use to ride the waves?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000238023.jpg,640,400,134,44,427,275,What can I use to have air dominance during war?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000239001.jpg,500,375,250,188,289,274,Which animal is that walking?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000240072.jpg,426,640,165,94,263,147,What we wear to protect head from sun?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000240755.jpg,640,480,258,160,434,331,What eats mice?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000242385.jpg,640,428,481,187,536,243,What sport is practiced by Brazilian Pedro Scooby?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000242897.jpg,429,640,135,233,263,524,What animal that produces milk?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000242992.jpg,640,499,593,286,632,333,Where can home appliances get electricity from?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000243130.jpg,640,427,66,259,269,398,Where do we put things we need when traveling?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000243282.jpg,640,480,108,180,303,480,what do you use to cut your food?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000243669.jpg,640,480,333,283,359,288,What is used to change TV channels?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000243777.jpg,640,480,354,254,410,390,what is the name of the item where you pour a soft drink into it and drink a soft drink?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000244109.jpg,640,427,182,253,301,336,what do you use to change the channel?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000245674.jpg,640,480,320,239,447,292,Where can one write celebration messages?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000246066.jpg,640,459,555,195,618,285,What is used to store dust?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000246995.jpg,480,640,173,230,448,519,Where can we make a call?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000247931.jpg,500,333,299,268,391,328,What do we use to relieve ourselves?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000249261.jpg,640,480,398,267,444,303,Who manufactured the train?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000249372.jpg,420,640,63,441,196,504,Where can you store your personal belongings?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000250292.jpg,640,480,437,223,446,310,What is made to be held while riding on snow?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000250926.jpg,333,500,274,155,322,205,What is used as a decoration for Christmas?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000251241.jpg,640,480,150,166,200,195,What is used to cut the nails?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000251425.jpg,640,322,360,191,390,309,What guides road users?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000252877.jpg,427,640,203,278,324,505,what is mammal that usually live in north pole?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000252892.jpg,500,375,222,128,293,202,What did he cover his head with
https://toloka-cdn.azureedge.net/wsdmcup2023/000000254482.jpg,640,427,295,60,371,190,What do you use to dry your face?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000255569.jpg,543,640,396,12,433,108,What is a descendant of an avian dinosaurs?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000255631.jpg,640,366,353,99,426,183,What is used for light?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000255633.jpg,640,458,223,164,417,294,What is a vehicle that can fly and used for war?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000256120.jpg,640,427,252,46,373,113,Which brand is well known for street food?.
https://toloka-cdn.azureedge.net/wsdmcup2023/000000258128.jpg,426,640,124,0,304,109,which carving can be represented to recreate the view evoking human figures
https://toloka-cdn.azureedge.net/wsdmcup2023/000000258260.jpg,640,426,227,183,252,229,What was opened to drink from?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000260887.jpg,480,640,103,375,170,552,What do you play tennis with
https://toloka-cdn.azureedge.net/wsdmcup2023/000000261664.jpg,500,375,190,260,262,319,Where do animals eat from?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000262390.jpg,640,457,382,9,470,58,What protects the head from sun?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000262492.jpg,640,424,304,271,365,302,What thrusts a jet forward?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000262552.jpg,500,331,300,136,455,282,What is used to serve condiments?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000262893.jpg,640,458,388,315,443,370,What do you hit with bat?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000264682.jpg,427,640,70,313,172,481,Who is walking?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000264959.jpg,640,480,213,130,387,413,What kids play with?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000265938.jpg,640,427,189,257,276,303,What is inflatable?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000266774.jpg,640,427,323,245,377,392,Who climbs to snowy mountain ?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000267499.jpg,640,434,280,89,342,126,What will hit the tennis ball?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000268397.jpg,640,480,435,284,547,408,Where does air come from in the room?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000268869.jpg,427,640,307,395,345,631,What is used for chasing animals?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000269037.jpg,640,480,517,143,534,158,What do we use to protect our head from sunlight?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000269466.jpg,500,375,323,198,466,334,Who works?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000269649.jpg,640,427,59,137,245,285,What does the sign say?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000269949.jpg,427,640,0,545,94,597,which is the best means of transportation to use on roads?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000270188.jpg,640,480,488,13,624,214,What holds liquid?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000270738.jpg,640,601,120,326,147,353,What can I hit with the bat?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000271117.jpg,500,375,422,261,474,299,What object tells us the time?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000271266.jpg,640,400,166,310,181,323,what is used for landing
